id,startPosition,endPosition,survived,epilogue,total_iterations,total_time,step_size,moving_type,car probability
221,0,8.05635140977228,yes,Crossed,6,4.166902888967028,2,C,0.05
222,0,-0.7904466372723382,yes,Went back to the sidewalk,16,12.090873286940566,2,C,0.05
223,0,7.602780727038069,yes,Crossed,5,2.7962979749251526,2,C,0.05
224,0,-0.08311836497842817,yes,Went back to the sidewalk,21,16.855337955548915,2,C,0.05
225,0,-0.4153091360837271,yes,Went back to the sidewalk,3,4.655128601759322,2,C,0.05
226,0,7.298073305758621,yes,Crossed,4,1.586780028755233,2,C,0.05
227,0,-1.517085516937336,yes,Went back to the sidewalk,11,8.973008657256253,2,C,0.05
228,0,7.166561290985814,yes,Crossed,4,3.7624410985693473,2,C,0.05
229,0,-0.011634709268070864,yes,Went back to the sidewalk,6,6.141747754131242,2,C,0.05
230,0,-0.8956284931767573,yes,Went back to the sidewalk,7,6.319333783624649,2,C,0.05
231,0,-0.9358916560482933,yes,Went back to the sidewalk,8,7.0503571059953,2,C,0.05
232,0,-0.5748149872249249,yes,Went back to the sidewalk,9,11.66053098936055,2,C,0.05
233,0,-1.2309250749389533,yes,Went back to the sidewalk,6,2.111781081402158,2,C,0.05
234,0,7.519409303891207,yes,Crossed,6,3.3963956216169455,2,C,0.05
235,0,-0.1334161330929422,yes,Went back to the sidewalk,3,2.3686319399759457,2,C,0.05
236,0,-1.378794008227099,yes,Went back to the sidewalk,4,2.5380590060074173,2,C,0.05
237,0,-1.594042898720843,yes,Went back to the sidewalk,5,5.094096261604742,2,C,0.05
238,0,7.694789811498351,yes,Crossed,4,2.146705561208389,2,C,0.05
239,0,7.595006126177084,yes,Crossed,4,2.9389818286534046,2,C,0.05
240,0,8.24864600596493,yes,Crossed,6,6.280584847341824,2,C,0.05
241,0,-0.636173554701212,yes,Went back to the sidewalk,3,2.8855810306353513,2,C,0.05
242,0,1.3941400299120055,no,dead: right lane,7,11.262515384744868,2,C,0.05
243,0,7.093234137609517,yes,Crossed,5,2.8785255663069393,2,C,0.05
244,0,7.599860372742533,yes,Crossed,6,8.090526432615656,2,C,0.05
245,0,-0.722630429703295,yes,Went back to the sidewalk,6,8.43863330461339,2,C,0.05
246,0,-0.561938600907155,yes,Went back to the sidewalk,9,6.744018761275329,2,C,0.05
247,0,-0.287686154125641,yes,Went back to the sidewalk,7,4.630163112697701,2,C,0.05
248,0,1.6860549531433986,no,dead: right lane,9,10.57697770023451,2,C,0.05
249,0,7.386295767743361,yes,Crossed,6,9.68694291618053,2,C,0.05
250,0,-0.5345021002681782,yes,Went back to the sidewalk,8,10.54659503650543,2,C,0.05
251,0,-1.0595374922764058,yes,Went back to the sidewalk,5,4.969075166685821,2,C,0.05
252,0,8.611757479485167,yes,Crossed,7,5.035265985113152,2,C,0.05
253,0,8.948926091895276,yes,Crossed,11,12.287468460771136,2,C,0.05
254,0,-0.1074162706357511,yes,Went back to the sidewalk,9,5.846602871606415,2,C,0.05
255,0,-0.5702785727426278,yes,Went back to the sidewalk,7,8.193729686903376,2,C,0.05
256,0,7.2606726899569285,yes,Crossed,11,9.645923391830879,2,C,0.05
257,0,7.628347390585478,yes,Crossed,5,5.961898471493381,2,C,0.05
258,0,7.038167969386218,yes,Crossed,15,19.637143975279628,2,C,0.05
259,0,-0.4253960960674583,yes,Went back to the sidewalk,16,15.272672801687337,2,C,0.05
260,0,7.503084260428665,yes,Crossed,5,7.082881677692072,2,C,0.05
261,0,7.228289847218844,yes,Crossed,5,7.7352295142873775,2,C,0.05
262,0,8.276388450137706,yes,Crossed,6,5.722163702299886,2,C,0.05
263,0,8.218552534610096,yes,Crossed,5,2.6683170797444458,2,C,0.05
264,0,5.63072808636045,no,dead: left lane,9,4.294853798399293,2,C,0.05
265,0,7.018204962623496,yes,Crossed,4,2.6981110997517574,2,C,0.05
266,0,7.099613520196169,yes,Crossed,5,5.396893527991381,2,C,0.05
267,0,2.950957419563376,no,dead: right lane,7,8.296782422659152,2,C,0.05
268,0,7.692676696369555,yes,Crossed,6,5.10770889207611,2,C,0.05
269,0,7.112367573707024,yes,Crossed,4,4.098123344597486,2,C,0.05
270,0,7.841139682809878,yes,Crossed,7,4.5084668255297204,2,C,0.05
271,0,7.6263533788274565,yes,Crossed,5,4.420827124947005,2,C,0.05
272,0,-1.388930294216225,yes,Went back to the sidewalk,6,10.10106791660278,2,C,0.05
273,0,5.389307043088564,no,dead: left lane,4,6.879760497712349,2,C,0.05
274,0,-0.11626636318210637,yes,Went back to the sidewalk,6,5.345947674751479,2,C,0.05
275,0,8.940510079862179,yes,Crossed,5,4.799346904684799,2,C,0.05
276,0,-0.34116928052372897,yes,Went back to the sidewalk,4,7.948385025512723,2,C,0.05
277,0,7.268092941327837,yes,Crossed,9,7.725990413608995,2,C,0.05
278,0,1.3290968604994902,no,dead: right lane,2,1.444620237618689,2,C,0.05
279,0,-0.5424772972703972,yes,Went back to the sidewalk,27,21.01978678133479,2,C,0.05
280,0,-0.23997452777390826,yes,Went back to the sidewalk,5,3.747150744135671,2,C,0.05
281,0,7.252537807432456,yes,Crossed,8,3.3690870440232445,2,C,0.05
282,0,7.632585976331937,yes,Crossed,5,1.9085163720864924,2,C,0.05
283,0,-1.1077406355132182,yes,Went back to the sidewalk,5,5.483441183424727,2,C,0.05
284,0,-1.0398795700289718,yes,Went back to the sidewalk,5,3.3089780650598297,2,C,0.05
285,0,1.4295102900203367,no,dead: right lane,6,6.911294929752088,2,C,0.05
286,0,-0.9492725596636116,yes,Went back to the sidewalk,14,14.386730251028943,2,C,0.05
287,0,-0.2967640081191263,yes,Went back to the sidewalk,6,6.64711780292904,2,C,0.05
288,0,-0.16753926890691762,yes,Went back to the sidewalk,11,11.465676837689198,2,C,0.05
289,0,-0.888689817081865,yes,Went back to the sidewalk,6,3.4096399851620443,2,C,0.05
290,0,5.873362107895668,no,dead: left lane,3,8.415612547147232,2,C,0.05
291,0,6.0790395879768475,no,dead: left lane,11,10.773589543887812,2,C,0.05
292,0,-0.7250709262859261,yes,Went back to the sidewalk,3,2.428346562985236,2,C,0.05
293,0,8.531459866855137,yes,Crossed,6,9.713350633362246,2,C,0.05
294,0,7.551182515263426,yes,Crossed,12,13.586066115335521,2,C,0.05
295,0,-1.8118835736962704,yes,Went back to the sidewalk,4,6.351506880613323,2,C,0.05
296,0,7.893239378866743,yes,Crossed,4,2.9703654258169716,2,C,0.05
297,0,7.225883553737797,yes,Crossed,7,4.530710827077691,2,C,0.05
298,0,-0.862806456062715,yes,Went back to the sidewalk,14,12.378348252752087,2,C,0.05
