id,startPosition,endPosition,survived,epilogue,total_iterations,total_time,step_size,moving_type,car probability
30,0,12.334418069281742,yes,Crossed,7,7,7.746168467185789,D,0.01
31,0,8.243977108381424,yes,Crossed,18,18,4.68540472744062,D,0.01
32,0,7.240519820295044,yes,Crossed,7,7,2.266334511142795,D,0.01
33,0,8.9090316213614,yes,Crossed,125,125,3.3618719763497222,D,0.01
34,0,9.054251730213224,yes,Crossed,15,15,6.722407958401297,D,0.01
35,0,7.436211182312711,yes,Crossed,47,47,4.274393717989826,D,0.01
36,0,7.261790941102949,yes,Crossed,64,64,2.390543687695342,D,0.01
37,0,6.537664458803906,no,dead,69,69,1.7551495672019994,D,0.01
38,0,7.286538261359137,yes,Crossed,26,26,7.497807777466159,D,0.01
39,0,7.0456570717012905,yes,Crossed,38,38,3.9259433184254067,D,0.01
40,0,8.097425006839558,yes,Crossed,24,24,2.0033165471280183,D,0.01
41,0,7.73949336515701,yes,Crossed,4,4,4.266625319577672,D,0.01
42,0,7.503044092221982,yes,Crossed,14,14,2.9368162646738694,D,0.01
43,0,7.8868241282413845,yes,Crossed,16,16,2.6207655489503163,D,0.01
44,0,7.196023192028553,yes,Crossed,10,10,4.333382773920168,D,0.01
45,0,8.544029659471704,yes,Crossed,8,8,2.0496046243734094,D,0.01
46,0,13.411493312598134,yes,Crossed,7,7,7.794706754702767,D,0.01
47,0,1.686660037318905,no,dead,2,2,0.8126373733266187,D,0.01
48,0,7.0078486376636375,yes,Crossed,63,63,1.2002413718493414,D,0.01
49,0,7.357679383048724,yes,Crossed,8,8,1.0874767297520536,D,0.01
50,0,7.0696515154629145,yes,Crossed,6,6,1.013058590282845,D,0.01
51,0,7.632880008430529,yes,Crossed,21,21,2.677145656147168,D,0.01
52,0,2.548744365730279,no,dead,11,11,0.125287648456529,D,0.01
53,0,8.235898974141492,yes,Crossed,15,15,5.007905329096834,D,0.01
54,0,18.116052127653795,yes,Crossed,11,11,14.634103798774827,D,0.01
55,0,7.169371621154775,yes,Crossed,3,3,5.221885746570837,D,0.01
56,0,8.119290468528723,yes,Crossed,3,3,4.961579307859164,D,0.01
57,0,8.138737053095703,yes,Crossed,5,5,2.9187437104475795,D,0.01
58,0,8.073751002874362,yes,Crossed,9,9,1.999980342550772,D,0.01
59,0,7.035524435262812,yes,Crossed,78,78,0.9386451543137344,D,0.01
60,0,7.44879569134709,yes,Crossed,6,6,3.8466745707678456,D,0.01
61,0,11.435109965931595,yes,Crossed,23,23,7.494389771759306,D,0.01
62,0,8.164784751710346,yes,Crossed,5,5,2.1842445224225586,D,0.01
63,0,7.237038924362387,yes,Crossed,12,12,8.868714461178037,D,0.01
64,0,8.472704132065472,yes,Crossed,11,11,3.169656246054122,D,0.01
65,0,7.865960049068678,yes,Crossed,4,4,2.465484524248685,D,0.01
66,0,9.388033114123763,yes,Crossed,4,4,4.558848823777906,D,0.01
67,0,5.7215608671036495,no,dead,5,5,0.59812196103786,D,0.01
68,0,7.10003274069547,yes,Crossed,12,12,3.497596159463215,D,0.01
69,0,7.045201129960527,yes,Crossed,6,6,1.2086122608619967,D,0.01
70,0,7.565121337048852,yes,Crossed,3,3,6.865253670280174,D,0.01
71,0,7.311638515102578,yes,Crossed,8,8,0.8298137716732709,D,0.01
72,0,8.839041092953607,yes,Crossed,9,9,4.781038399953419,D,0.01
73,0,7.363989183959555,yes,Crossed,12,12,1.6088546536588912,D,0.01
74,0,12.1992141034752,yes,Crossed,90,90,5.817140873953,D,0.01
75,0,7.462354720467818,yes,Crossed,22,22,1.6715281040014431,D,0.01
76,0,7.556199801693891,yes,Crossed,8,8,1.2186874040824442,D,0.01
77,0,12.008884235443027,yes,Crossed,22,22,12.159924012895889,D,0.01
78,0,7.943951253314979,yes,Crossed,4,4,2.336254356679886,D,0.01
79,0,7.472061213238298,yes,Crossed,13,13,2.820480679007379,D,0.01
80,0,8.436791580493685,yes,Crossed,7,7,6.451138093968888,D,0.01
81,0,7.6473355751665135,yes,Crossed,18,18,3.415638419852899,D,0.01
82,0,9.8489808207886,yes,Crossed,24,24,4.501289614758044,D,0.01
83,0,9.394711140375435,yes,Crossed,3,3,4.91119568102555,D,0.01
84,0,7.532016593026576,yes,Crossed,56,56,3.288003399535274,D,0.01
85,0,7.454549497468233,yes,Crossed,3,3,3.258724324611415,D,0.01
86,0,10.055497335336034,yes,Crossed,8,8,5.708702433666461,D,0.01
87,0,7.095870649875766,yes,Crossed,6,6,5.43022991826252,D,0.01
88,0,10.38356592667114,yes,Crossed,26,26,15.397311977909231,D,0.01
89,0,10.322256469630409,yes,Crossed,4,4,4.710341603746111,D,0.01
90,0,8.304827887454424,yes,Crossed,4,4,2.4254284238741834,D,0.01
91,0,8.509055016737022,yes,Crossed,5,5,2.60664452801333,D,0.01
92,0,8.132338435279577,yes,Crossed,38,38,3.9834943485420387,D,0.01
93,0,7.246249214910363,yes,Crossed,21,21,5.607006141421906,D,0.01
94,0,7.288193188001056,yes,Crossed,13,13,2.381099606051693,D,0.01
95,0,7.204508730794618,yes,Crossed,5,5,0.3352306452035961,D,0.01
96,0,8.946105409586856,yes,Crossed,3,3,6.550346006751876,D,0.01
97,0,9.340633599966296,yes,Crossed,9,9,4.087091325632459,D,0.01
98,0,7.6211133430979245,yes,Crossed,16,16,2.7851678663605637,D,0.01
99,0,8.239897965061191,yes,Crossed,18,18,1.9981374143001174,D,0.01
0,0,7.844336369468665,yes,Crossed,3,3,2.434809413384906,D,0.02
1,0,17.907906198016903,yes,Crossed,5,5,12.956062332771495,D,0.02
2,0,7.173638079704736,yes,Crossed,8,8,3.179593744900794,D,0.02
3,0,7.0022110204542605,yes,Crossed,3,3,4.987394827406333,D,0.02
4,0,2.703614885283948,no,dead,2,2,0.7059989939931093,D,0.02
5,0,12.343141640522205,yes,Crossed,42,42,7.116930350134048,D,0.02
6,0,8.13563723506499,yes,Crossed,23,23,3.626373781900289,D,0.02
7,0,7.043953223072708,yes,Crossed,60,60,0.9559156480156776,D,0.02
8,0,1.380582931608553,no,dead,2,2,1.3374255178980727,D,0.02
9,0,7.007897555590432,yes,Crossed,4,4,0.0635169782434301,D,0.02
10,0,8.182528491199262,yes,Crossed,37,37,1.9656210419140157,D,0.02
11,0,9.973507450505764,yes,Crossed,21,21,6.594927783136774,D,0.02
12,0,7.2881898614466305,yes,Crossed,3,3,2.8838057086385356,D,0.02
13,0,5.181679714235006,no,dead,20,20,1.6223183277821052,D,0.02
14,0,7.005711393930596,yes,Crossed,38,38,1.4217231554770164,D,0.02
15,0,8.204445486157118,yes,Crossed,29,29,10.490309086968587,D,0.02
16,0,7.920407947180376,yes,Crossed,9,9,2.6248395366880377,D,0.02
17,0,10.925572736537681,yes,Crossed,9,9,5.485384735147603,D,0.02
18,0,11.039826972340741,yes,Crossed,4,4,8.565133512583747,D,0.02
19,0,8.064389496823301,yes,Crossed,9,9,6.577207482291516,D,0.02
20,0,7.204846537219275,yes,Crossed,12,12,0.35481043096078646,D,0.02
21,0,2.049280508145031,no,dead,19,19,4.600010544538588,D,0.02
22,0,7.270171256974267,yes,Crossed,5,5,5.224274495250364,D,0.02
23,0,9.916940646395807,yes,Crossed,6,6,2.9950429758969475,D,0.02
24,0,1.7205016185954367,no,dead,7,7,7.858214353533143,D,0.02
25,0,10.08277796501209,yes,Crossed,19,19,8.517531195728544,D,0.02
26,0,7.580738140616721,yes,Crossed,11,11,0.8722003028734405,D,0.02
27,0,5.012352909477822,no,dead,12,12,1.5662680868881342,D,0.02
28,0,10.928988431936475,yes,Crossed,5,5,7.596784768140864,D,0.02
29,0,6.916527708131951,no,dead,7,7,1.6464498182379659,D,0.02
30,0,7.6006948794139415,yes,Crossed,3,3,2.6009812066801006,D,0.02
31,0,10.784000681230946,yes,Crossed,85,85,4.280856766203587,D,0.02
32,0,10.94435100464434,yes,Crossed,33,33,6.180729316757135,D,0.02
33,0,8.34874101611738,yes,Crossed,13,13,3.479099138397656,D,0.02
34,0,2.6129014458575672,no,dead,4,4,1.6034281611194445,D,0.02
35,0,9.33371505068784,yes,Crossed,31,31,7.020170631587115,D,0.02
36,0,7.96539831356368,yes,Crossed,18,18,3.7751906343612163,D,0.02
37,0,7.607514179668838,yes,Crossed,6,6,3.303393020677967,D,0.02
38,0,9.505470683227017,yes,Crossed,5,5,3.4289802123031077,D,0.02
39,0,9.09438585057213,yes,Crossed,11,11,5.1690243557718665,D,0.02
40,0,1.5078542576811318,no,dead,6,6,0.7475374996050271,D,0.02
41,0,7.406913410763391,yes,Crossed,63,63,2.4175447218169928,D,0.02
42,0,8.0239737071779,yes,Crossed,8,8,2.4701422251186074,D,0.02
43,0,8.131608142160095,yes,Crossed,7,7,4.274504947139758,D,0.02
44,0,7.048223153626536,yes,Crossed,4,4,3.2516590246725334,D,0.02
45,0,7.794237144337741,yes,Crossed,11,11,4.539358079458388,D,0.02
46,0,7.381679616097393,yes,Crossed,2,2,6.014014298292094,D,0.02
47,0,7.367069085206833,yes,Crossed,4,4,2.699122065485084,D,0.02
48,0,7.928017871436711,yes,Crossed,19,19,2.477135427112919,D,0.02
49,0,8.078366793048975,yes,Crossed,12,12,3.663212285021055,D,0.02
50,0,2.6697390266192356,no,dead,11,11,1.5716399142086235,D,0.02
51,0,5.088905088158516,no,dead,7,7,1.494926122606366,D,0.02
52,0,7.990744561759833,yes,Crossed,22,22,1.480421716398191,D,0.02
53,0,7.693906839704585,yes,Crossed,52,52,2.7497336561136345,D,0.02
54,0,8.46999731035173,yes,Crossed,48,48,4.808211310970489,D,0.02
55,0,8.112563855959587,yes,Crossed,8,8,2.3248606463985446,D,0.02
56,0,7.5507360277106175,yes,Crossed,55,55,0.9904695337929624,D,0.02
57,0,7.788800324724382,yes,Crossed,28,28,6.223022009659063,D,0.02
58,0,7.73633360995217,yes,Crossed,13,13,2.5100619058714106,D,0.02
59,0,2.6833963040088227,no,dead,16,16,1.3052038895607967,D,0.02
60,0,10.418964126198556,yes,Crossed,20,20,4.369888682599808,D,0.02
61,0,10.279458919368334,yes,Crossed,26,26,6.973166877528576,D,0.02
62,0,9.798979194965248,yes,Crossed,15,15,5.335562479177219,D,0.02
63,0,8.661854132022032,yes,Crossed,8,8,2.6340525812197573,D,0.02
64,0,5.67936364483958,no,dead,3,3,0.7301404657405739,D,0.02
65,0,7.190080488215581,yes,Crossed,7,7,6.736398680747292,D,0.02
66,0,2.133653972085501,no,dead,10,10,1.3218226449524475,D,0.02
67,0,9.917790215636591,yes,Crossed,2,2,8.602210991241353,D,0.02
68,0,7.027169793201708,yes,Crossed,6,6,6.119521232034686,D,0.02
69,0,7.725666693307909,yes,Crossed,7,7,8.589357080240484,D,0.02
70,0,8.181369934706794,yes,Crossed,10,10,4.250373497293593,D,0.02
71,0,11.966130681214596,yes,Crossed,6,6,6.120970780869737,D,0.02
72,0,2.72088734831759,no,dead,55,55,1.0179676526771522,D,0.02
73,0,10.093287928801761,yes,Crossed,9,9,6.426502690054464,D,0.02
74,0,8.672564295192403,yes,Crossed,3,3,5.272083445848346,D,0.02
75,0,2.137740621683816,no,dead,2,2,0.1440573130991935,D,0.02
76,0,9.13707592228081,yes,Crossed,5,5,4.029387896670373,D,0.02
77,0,7.930392737748283,yes,Crossed,12,12,1.7550022754760712,D,0.02
78,0,8.043387249221553,yes,Crossed,16,16,1.0614583684622378,D,0.02
79,0,7.221724547517522,yes,Crossed,38,38,0.6162277474174558,D,0.02
80,0,7.707927432603711,yes,Crossed,18,18,2.1169364467234737,D,0.02
81,0,7.141106365240806,yes,Crossed,2,2,6.794538020595375,D,0.02
82,0,12.47125084716074,yes,Crossed,6,6,6.663718482433113,D,0.02
83,0,2.531286784470942,no,dead,16,16,2.621868284219262,D,0.02
84,0,2.1752227696579034,no,dead,54,54,2.461258759084994,D,0.02
85,0,7.056072677510452,yes,Crossed,8,8,0.8102316334448327,D,0.02
86,0,7.1465167774288405,yes,Crossed,2,2,5.773505850886422,D,0.02
87,0,7.615192241062164,yes,Crossed,13,13,3.024291980985832,D,0.02
88,0,8.503189620979349,yes,Crossed,46,46,1.99052375204719,D,0.02
89,0,2.8202518342122747,no,dead,3,3,0.8175705603257214,D,0.02
90,0,7.3858620955355185,yes,Crossed,12,12,2.549695805023693,D,0.02
91,0,8.879972752057036,yes,Crossed,7,7,2.1645498288284646,D,0.02
92,0,7.079934829731324,yes,Crossed,8,8,0.15085916813465297,D,0.02
93,0,8.212511787511334,yes,Crossed,5,5,5.452451176025357,D,0.02
94,0,7.25546324901222,yes,Crossed,22,22,6.616402287597915,D,0.02
95,0,7.759238755933529,yes,Crossed,3,3,5.8289318531022145,D,0.02
96,0,7.4752247068806374,yes,Crossed,41,41,1.335763090014781,D,0.02
97,0,7.592219310945465,yes,Crossed,3,3,5.472175107057612,D,0.02
98,0,2.6263578836624744,no,dead,8,8,6.266970009814511,D,0.02
99,0,7.464543579401021,yes,Crossed,2,2,5.502572097415215,D,0.02
0,0,8.2653309232246,yes,Crossed,34,34,7.1568618607729135,D,0.03
1,0,7.215521346685414,yes,Crossed,4,4,3.0353315812768806,D,0.03
2,0,9.082955373389737,yes,Crossed,16,16,8.107049189358314,D,0.03
3,0,7.862076069826941,yes,Crossed,19,19,2.2806947052147373,D,0.03
4,0,7.439423119937607,yes,Crossed,29,29,1.9648890978339133,D,0.03
5,0,12.78038730157936,yes,Crossed,29,29,7.552244956837453,D,0.03
6,0,9.332644688382908,yes,Crossed,34,34,4.895291997917656,D,0.03
7,0,12.20817365906759,yes,Crossed,16,16,8.377638575351858,D,0.03
8,0,7.022923038043796,yes,Crossed,28,28,5.0229028505939795,D,0.03
9,0,1.7940181135495539,no,dead,11,11,0.4647562514424274,D,0.03
10,0,5.089784644685762,no,dead,12,12,5.028829765108424,D,0.03
11,0,9.564031417684514,yes,Crossed,19,19,5.511062164222887,D,0.03
12,0,8.979308972352138,yes,Crossed,20,20,9.751937499137497,D,0.03
13,0,7.513556769154965,yes,Crossed,5,5,1.7411307814230166,D,0.03
14,0,2.0559875287629485,no,dead,36,36,1.6534791666788382,D,0.03
15,0,8.3085960920623,yes,Crossed,14,14,5.040785236437936,D,0.03
16,0,7.621543003831702,yes,Crossed,7,7,4.962785235415778,D,0.03
17,0,2.739202590653017,no,dead,8,8,3.1185259031430235,D,0.03
18,0,7.454826696173339,yes,Crossed,5,5,3.6283859782242467,D,0.03
19,0,6.2794607339677295,no,dead,33,33,4.047530240921901,D,0.03
20,0,8.499303095780288,yes,Crossed,14,14,2.1811390357738847,D,0.03
21,0,7.91945976429048,yes,Crossed,5,5,6.920678151804037,D,0.03
22,0,5.015163317919955,no,dead,6,6,1.3740937451652857,D,0.03
23,0,8.13329132263213,yes,Crossed,10,10,3.8312208420128715,D,0.03
24,0,8.94425732745141,yes,Crossed,15,15,5.554119594855127,D,0.03
25,0,7.125736042725203,yes,Crossed,5,5,3.7107064233530354,D,0.03
26,0,7.607851976295621,yes,Crossed,5,5,4.330029277599222,D,0.03
27,0,10.691465205354746,yes,Crossed,5,5,4.781673337020014,D,0.03
28,0,14.954253211453283,yes,Crossed,6,6,8.427737043421859,D,0.03
29,0,7.545170671547016,yes,Crossed,20,20,2.3417678999014067,D,0.03
30,0,9.047233120780529,yes,Crossed,62,62,4.509291876344659,D,0.03
31,0,2.4118193015740137,no,dead,10,10,0.9687319631234004,D,0.03
32,0,5.769983603184424,no,dead,2,2,6.907141672545511,D,0.03
33,0,5.030516375309221,no,dead,2,2,3.3209359198058466,D,0.03
34,0,8.563855722412507,yes,Crossed,22,22,2.1378428966018226,D,0.03
35,0,9.017604779150838,yes,Crossed,4,4,3.7030646236172333,D,0.03
36,0,5.34493142451522,no,dead,5,5,1.7648952475373563,D,0.03
37,0,1.6695341705536946,no,dead,8,8,0.8485531126421133,D,0.03
38,0,8.266844206328354,yes,Crossed,4,4,4.867610151047077,D,0.03
39,0,7.711488091060746,yes,Crossed,22,22,4.4221014947523445,D,0.03
40,0,2.840013316151266,no,dead,14,14,0.5121444657873918,D,0.03
41,0,7.160173489911135,yes,Crossed,34,34,2.255655015122279,D,0.03
42,0,1.5568347542830305,no,dead,14,14,3.3259726393073232,D,0.03
43,0,10.78460953377677,yes,Crossed,8,8,7.086415968982332,D,0.03
44,0,7.551844829790056,yes,Crossed,6,6,2.3469412492155968,D,0.03
45,0,8.30716418664211,yes,Crossed,7,7,2.508506378703721,D,0.03
46,0,10.786231904715672,yes,Crossed,4,4,8.441297891703936,D,0.03
47,0,5.101697303110628,no,dead,33,33,0.48042100270674776,D,0.03
48,0,1.4309903398001251,no,dead,18,18,5.344643558172412,D,0.03
49,0,2.5354013252164047,no,dead,27,27,1.6021341947343746,D,0.03
50,0,7.042061630413991,yes,Crossed,6,6,1.7781854294568078,D,0.03
51,0,8.585425506367823,yes,Crossed,7,7,1.940616235508882,D,0.03
52,0,2.642627434076699,no,dead,13,13,1.1327667351883155,D,0.03
53,0,1.9213727660642062,no,dead,2,2,0.6679700432639263,D,0.03
54,0,7.763546105287441,yes,Crossed,12,12,3.3306230384324116,D,0.03
55,0,7.23189443747778,yes,Crossed,41,41,0.5998221403243043,D,0.03
56,0,6.612479674110766,no,dead,22,22,2.527591353175848,D,0.03
57,0,9.100451050976801,yes,Crossed,15,15,6.536296535951807,D,0.03
58,0,7.438013592754577,yes,Crossed,47,47,0.8541689450748302,D,0.03
59,0,6.244312974002985,no,dead,4,4,0.23251377164535889,D,0.03
60,0,7.3281373439204955,yes,Crossed,4,4,1.7948868272649,D,0.03
